client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
05637512bad30d046501f85378065ba421aee9deaed73775aa5f0badf48fd263fc3c5582e28f0cda42fdc96e357f6d064ba363acda8d4cb5998065a7d8809b34	common_voice_en_17807987.mp3	82bf85c2e52871086d1caf95d66927f9b89535c503c6bf33f10fcbe8faed5f3a	What will they think?		2	0					en	
056fc0a2f8891f9731a1f910da6288be885ec33684b8c8256c9aefdc6ef3c9741db1ebe79ab8279515a25ca6ee2f49f9b83cfb6405f175819b90d0fdcccaa88b	common_voice_en_587953.mp3	58c665fc0a10acc0d245a81adf9815aae13e6785d216505c4b06e0f0f05a2a06	What was he like?		2	0					en	
0574b586be40d4f0dd6445a8225a0cda2f23383a208cb59ab622211dc722bd10f4a1813d7f78c4fec1fc654050002928ff23e90cd83f1ce95d5dfd1201d74bc3	common_voice_en_30704696.mp3	365757e1d8f38a56c1c36fb203a49a1f47a156b8d1a7626e03648090ff62a2f6	In Italy she studied law school and she spoke several languages.		2	0					en	
0580ec972b5a710a6e313974b95003927a1082b21f484c9b583cf4b6b9e026a8435ce24faa8a097a632f280fa9a4fada473b7034bb917d2608f333d790b1e6b1	common_voice_en_1738082.mp3	a5eab532b1ea080f32133e39690e2de49b42829b73347d8cd2fbe896e3590d61	Luckily, the dagger couldn't penetrate the bullet proof vest.		2	0					en	
0589865c499a63b54d26a57772f802fb5cc35afad408dddbdcff91d16412967cba4e6ef415b484ec6c87d6cdfb5760593957290ba8673762de00d1e37647cdb9	common_voice_en_55485.mp3	4b538d6c9d5f7f2c12953fa5a053aaa18f9b541403f6e5af450ca4f65b59f663	"Like everybody learns," he said.		2	0					en	
058e22d6f1ea4b67cfcedb5b78c8554ab872af91e422a036e53dd4e93ba2d41736661078a77a490e9ea1dadc5235dc1bc89c7118a09622651b396f241e4fa962	common_voice_en_29205769.mp3	c0192403132b2973a8e72299692bb3863ea1a694097c8c9c01b42ea444ea3d37	His other film roles include Who Done It?		2	0					en	
059913c155f2c19e3c5bfd3778cc2405841ac0fb144956644527d466c1c28b8ce0e0f23c5c0b0609b493dd5a1d1833ae41143469aa8a63dc4ddf6fd6852e574f	common_voice_en_211811.mp3	0caa536e0015db63dc0d3fc011a39126451c3a9b79afe433f3aec69ef9b1ab7b	How often has the train been late?		2	1					en	
05a2a077d9ed6eeb7b2d3c20138dadc4f0c42f13977c12136d96cb2e48d215429d98a5a28f56efba9728e7c061017ba1f72d65f66e9b2b825255bc413ca0de51	common_voice_en_18945888.mp3	0a1d867cdeed2478202bcbccec36754317cb833e13c8b0a699ad33cf2c5c2ad4	He is currently a member of investment bank Jefferies' Global Senior Advisory Board.		2	1					en	
05a2ad5cabbd42ef949ed66a3708f34be0e7941b1a9a06ff5d222e5f932b51d25e9b8bcf60939a2e94b3cc4aa6ec48bc6090c8a3dcca38c6cd61ad73c20edf3e	common_voice_en_35003570.mp3	c465e8bd33ef7b8d4351965ac15b20e731d4e88cc49760b4f1be6b634cbf896f	Her father was an alderman in the city government.		2	0					en	
05af075a638eec53366c598fe7f27f2aeeb4102800f85a52540e2d7d101b4199444298d659bdf66875d584307939ff685da04ce5d661b392bebf649ea3801ee8	common_voice_en_17390325.mp3	068c2afe9543fa8e7f87745c39749fddf9069c47bfbdd573a105855a1dd7aa1a	To increase his popularity in public-opinion polls, the politician started a campaign.		2	0					en	
05b1e42a006c2893917e33731c51f1394d8472bdafd8fa43cd6c4453d4a1f73cb539b0f252d94366882acd0207a142c3f049ccf47e9c2f8dfcbd91940becb7ae	common_voice_en_37785422.mp3	d0e696154d8edce3907adea140882d6420ea78f8dfea926ee012e1254af333ce	After only ten months, Walter of Brienne's "signoria" was cut short by conspiracy.		2	0			England English		en	
05b8e4c4d0b402ea5d4015cdd54ffe7384eae6f9a2a49aaa7e4e28d66aef377706e33c5239ee89c086ded88cb6d13ae1c5b83412360c6158a3789480924aabb2	common_voice_en_20248097.mp3	3483ea82c7dfccacd3f164936f76a92545bd30bf489e395cc15c78edf28b5f26	She was the first woman Senator to die in office.		2	1					en	
05c1ba3830cf21fe29d67555dbec03182b10b56eae86e22f638140a00bc4510554a099d8637c187773794bff013cc5bd49e51d6c8853b52c3f3412c2a6cd3a33	common_voice_en_346163.mp3	e8dded18440c5ddc498f8730dd1e62265a208f48603b5b4df30c241f2768a9a7	Where is it, then?		3	0					en	
05c54a0dd85aecdbf98410a7dd7c77667452d083f691cd8d984ec13b28172a381bfb4ebab9a682c7c86aa8f0f73431c77ff09276036528ee62a45a43af92092e	common_voice_en_18160827.mp3	6d8b343655042e14f013dad4dc5bc83b18e88c285472621b262d0ebf1b6b85d8	Michael Jackson began his career as part of the Jackson Five.		2	0					en	
05c67a72a208cb88ec40ec25c9d60932e648d294d3284ad802a7f17783abe38eeeac883d43dee324cf74ca4328b4d2b94b285eb32b90086936a16255f5e53a58	common_voice_en_36870030.mp3	cc2ea710fc68749ff7ed3d22bd16640ef42813071dc7fafb7f70971e3a00f970	It is the first direct communications cable between Finland and Central Europe.		2	0					en	
05c8b55c651667c51468897088f3cda01c82da7fa52737ebfebb149b18f39220cca86ed1cac9fb695a7653764132eed806a76c127a0de60a580d9429b49f9202	common_voice_en_118385.mp3	2a784a8a06c1552ec9a4b62f833ad312133c1ece78c8b4f1f627784bca736916	Always ask an objective question.		2	1					en	
05cbdceb1bc10e73ca5fc2a233427371101df6cc09a653eced60c2dd0ca499e323654f95286acf4e6e9b74b7d3aa4ab2918b36007f28eeabf3d301d829a88c82	common_voice_en_216602.mp3	47a6aac31c76b8c1aeb1310addc1a7e67cd4b6d40543a72d3a9262463751eb9e	rate the current book two stars		2	1					en	
05ce263ed0a7df9552586c4d6e19fbc6e3e080ac53065ba13bdd18a4f9d7a0b9d2f9f03246b8715ff945a47ba80189aa0674053cdc103d7a8ed0db716e9b311c	common_voice_en_18058434.mp3	b713f85f43d4e8415ca15d9257ad77e7a87211c5fe0215d0036ca392b657aa63	He grew strawberries, so you would not like it.		2	1					en	
05d36f9123c4bfc3e8ddffa480bb3264783d32d6b36dad392dfda0af342fa1ca55d686b5f97315d79656d99f9edd82361f23790d8f31f4ad22cb507ddaf500d5	common_voice_en_20783554.mp3	41a1c4f674165502e840f68fee2f58cfcc25b4d49e859e4537473f44abbdd850	People from all over have come to taste its bear stew.		2	0					en	
05d787a7b349424b2c4931ea8346f17fb33ac8c9ff7b2c5518c4376cfb8574e8013d69c0e09afef54f740a783c3547bc67c421bf939aaaa39527d6081f86b373	common_voice_en_17825331.mp3	623af1f74d02d98a8cea63da9e0663da00d9af23275f1e0c8b4c33dbc76c68f9	Young lady Cheer up!		2	0					en	
05d9db3b97a00956a3ed65360966824c8fc8b286b2194009db999acaea3c92a975298f31ea2fad45b64f0ce2810db94c99757aec821b135fb45279a1dd752181	common_voice_en_39766091.mp3	e61f82b5a283305a0145eaeca884ffb91142a16a49028af10430e0ca2f44004d	Airport names shown in bold have scheduled passenger service on commercial airlines.		2	0					en	
05db14d86048d83c2c3e954d395db9076c28a8b91dbd124a119693963176687ff2dffbbaef3179d6b41b2086be1837d98eec5c65b79779546e820c0c92d9c2de	common_voice_en_18599794.mp3	303d94bb5ab322fb36d288b8c76227e831a1ec2ac6e405e20f46fe585a734b27	More discussion is needed on how it will be financed.		2	0					en	
05f99e3fbee926a91aad3a1126b32c2f00ab92ea9254ae49e30e68ee9e9b2156de07b961af63a7801b002fe746830a7cde2eae9d6a16288ea943b0cdea6bc80d	common_voice_en_173227.mp3	f29ed241dbee4ff74a7b4bc98f260adbb0bc88f8eb81f764fc941287182b9cf2	A soldier wearing a pink scarf peers out of the top of a vehicle.		2	0					en	
05ffcd73ad56b8575fcc1c1e1242bf510ed89daa1d1f9aafe2307636fbb7a80fb781753b387f6483cb3ce842102258182efb44249f3a26187e31e88557a2093c	common_voice_en_38285837.mp3	67e652a392104fa08e9b5e7c362b469fbce001e98181d4494478069bba216d48	Priestesses are said to have preceded priests in some Egyptian cities.		2	0					en	
0621ad6390e651ff1e39b23f74e8d624bd8ba0957d6a19f839aff078ab2ab446d5a66fe5f1f3a6bd485bda5ea717a280986af221a461d9d15b9228786f96f513	common_voice_en_30513358.mp3	1f08423cd2153df43fb7c18ddd24edfea7be733046c26d32f6c8d8df7fd26865	Princess Vilas herself also contributed personally to the construction of the temple.		4	0	teens	male_masculine	Australian English		en	
062a36863315dc33288c59b3ecae5e6802023b85e9847b252e6ccad73fe91683ac3b30623a09b63936df50f41167eae88080b7b7b3b6eb72c4a1b21a30886c4c	common_voice_en_40087391.mp3	e903a2803abe18edd55310e80c04a76a4de0cedb4481e5d288457e53b21a8b69	The spotted coat is caused by a genetic mechanism called the Leopard complex.		2	0			Scottish English		en	
062cc314237df5a1fd7dd3046e16c9b5338be079280ea8c37cd1d47d2b00f1c175bb18b8323d17683180d187b0226bb3b6ce01babd96b5861a13d09362319852	common_voice_en_19684552.mp3	1ecd5eca76ee320ea9b4822932dadd4817645ed01401e91a95136d03b515ac39	"Bambalio" refers to a tendency to stammer.		2	1					en	
062fd00e5135e1a507b664c2e7ac8288b2a1aa5a195f1e020448337980351dad21b192b6b05484edf4b1e6996dc2097e87471444bf095b52286cc49ba5c3b060	common_voice_en_178086.mp3	c9331512941b69acdad7b48e9cb0375966b3b0147747ed12c2c8691cedc60fdc	"I can work for the rest of today," the boy answered.		2	1					en	
0639cc0805495224d56f951b6003fab63f9e8f27c3986c5a9893541bd72155e070f82ad4f3c748cc0e1a849c0cfdec2b6164cd8e4fc0ed4f1a225b743153a125	common_voice_en_17303873.mp3	18f6976f169d3f453f808f67412f196770690d527e7a03173d28ad47ca4ad44a	I'd like to order some cinnamon pretzels, please.		2	0					en	
063b9b95dd52a143fe156608f0027803ab9007d8568d54b8ec6490e653682b040fba9ab5c0bb151cd73e2eec048c68eaa08552903423f17db2655914a9f84323	common_voice_en_40090899.mp3	e91381062eefe0ed410a32d4140f85839b49c28f38684df503f0fd3632f91838	The leaves are used for wrapping food and other objects.		2	0	teens	female_feminine			en	
064201b7eefca4e15c0f3f60a4d6b10c41a9c795930cb4e3fe6d1cc62dc43173d8e77bec51cdf80085ee003d2e71cfd78529451b8e38c436bfdc3f6181110eac	common_voice_en_590018.mp3	b06d94a558035b7a1b6e0c9a17197d66717c9e3881493e552a54c74f98af34b1	The boy was also saddened; his friend was in pursuit of his destiny.		2	1					en	
0648478a851862c24ce34a0ff4721fc82462fd278a378ce26d40e35edf37d4114d677c8d61b47d0dac62a4bc212e2bc0cca825a378ba96f5d978c2c563638f95	common_voice_en_17913948.mp3	e876a74abc20c916208fa85b4e20791a31c3181e085b800531ec54f2574b9122	Will you do this?		2	0					en	
064ea87593d540092997b73680cbd3a0ae9791b5f6822d6a8467536b54893ef072b8baa4547f5a12940388ac8f11bf67c8baae5b12049fa5f1020911a524efd6	common_voice_en_37538725.mp3	cffbf7154feb5c3f7d76564c6f1a363ddfcf36186dfa11d6affe0efe7478a614	For almost a month, she operated along the Atlantic coast.		2	0			Spanish influenced		en	
06546553aed17027b4e638d4afb56f39b216026088cf4048ce8dc0b81e4dc211f5b5edbd1d78c5c63394d844db1f0a361ca8a9ed79f2fb2d8dd4a50fedea7fa4	common_voice_en_17147389.mp3	f82d2be412db883395ffbc3e90c29c1370093625e569a8ed2cc218ef676c0266	Women form less than half of the group.		2	0	twenties	male_masculine	United States English		en	
0654656799ae9fd90a7e742ff1a8f1d6238b7c0850d3cfd931be9a04043bf23f264df4c030a4c2d41129c88771cd5f4b9cd336552da8eb64d832f3bb6335ad83	common_voice_en_37513380.mp3	cfc395e1a973641bc705f7b8415421b976dc4e3113cb8bc6b04b726082f01638	The Inca built their cities with locally available materials, usually including limestone or granite.		2	0			Non native English		en	
0654f5c74c4205a154ebb1251f96a8cb1cfff35a7e2077ff91881bebb416e305b213a71c8e45b5c121bb8b0002926abd2bb0fea67d9c527667fa9fcab5824025	common_voice_en_605985.mp3	8216be0e40818b11acffdfdf4d4829d8ab2f104cf69ce09d6719dbeeefc28922	Men play football as a crowd watches.		2	0					en	
06581c837c981b8084d8331d4aea50afdccf34e3f84262253b2a62f84a3caa11eeaad0f3b9ba42ddbbaf56cb4e771d456a1fe82c9437a16221f41355403a5f21	common_voice_en_1384.mp3	573c79484705a1f824ab5da8d6f56c68c1bb817605ae10ccfe688a0a215e1d08	How about once more around the park?		4	0					en	
065be7b9f6d4ce6f5e0e0976c7e74a95c3ed21739c69a5925dc98cb795136ac95c3f7726f2931bd3a96c52834c36c1c5969c584d56a605956a41c115db0754f7	common_voice_en_39574291.mp3	e30223e650ab9c800b52401e405a5b282177b36663d1ca38a21de1f31394bd3f	The election was notable for several firsts.		2	0					en	
066e28c96ebe6e4590211faf56fa01fe5d999aebd2798378dbf7c83769cca8abb2fbcc8bf6a17cd33b9c55e7bf35cdaa58ae9ec0fdc370476747a820da755a90	common_voice_en_40337985.mp3	eb7463554183f19c6496d84b054a598a79d3a5909066d4d532affa585fa39b77	As James later explains to M, the lady made the advances.		2	0			United States English		en	
067a80f217868c4c4c14f34b5765730e553d24d78ca28b1be7d459730a4d3a981a447fdae95a8298e77ca778f960e585ba17351ad4125e1e1efbd24677f93df4	common_voice_en_39945775.mp3	e7db5729670ccbb6beb4b4b6b43ddb81bba4e9987a0d07b3779389d400ac7218	Improving the quality of on-site searches highly improves the business of the website.		2	0					en	
0683619133efd758998292d5558c367c2b77b00a8a0d90e0a6861ebd3f2c34aead70004d4605cceaaa233d588a67fc03246c8bca2c5c81f8580c6525eff5764e	common_voice_en_25385044.mp3	9147a232db091153248d8a2326944a73e1f665fb0c79b261084ae2dbd9e962c7	It is possible that there were other visits.		2	0					en	
06925c8a842ea772e163bf2944ebae5e515eef2cd95221919d6ae94af99d9f0ae41b05254b7036b14c52fa997116b65243b97f6c5407e9679e132171df66e8ac	common_voice_en_25659642.mp3	94c82472554c042efd2ee91b12824e647d4dc051137af019bea98cec4287e491	Radio will go on and on forever.		2	1					en	
06931618c7c0df619646e0e4c0316e49bbd0795e25ecb19e6615ca031937ca18ef67d0b6bf8ee0d009159b47d5af9083cc1b076712bee72768316e625f332a76	common_voice_en_20952616.mp3	468a298b5a7c833e412eafe717e5eb9733509821b5efca6b74b32dcd44b88044	The genus name was given in honour of Queen Victoria of the United Kingdom.		2	0					en	
069d7217779915f1503b0f91de2107b22103a24ac5b7835e9731bae0dfbd1f51421d39dc3a301d74418fd46993a110b85d4c3aec6690b5284baeec62533e0497	common_voice_en_17249708.mp3	8d69020fa3e26c18cd2d21b4b290ed1f013bae1c313896e934f613430786b093	A song, a Girl, a maid.		2	1					en	
06bb3ec99234a4c8bae7f9955be73f074e63ea830ed78a7e5813af043781559756d530d7af23570e03075abf3785d97016e2e528e1626ec77ea40d9f23e3ad69	common_voice_en_37186674.mp3	cdcc548fc7e0429739c001418d867030189ffdfb4f71d2ac72a7309904ec0778	Blue Pool Road has several steep slopes.		2	0	thirties	male_masculine			en	
06bbf4ba73210196e2ad1c022f5669223eaf68ad029ca4864095196b660eb8f159ffeaee68776a5d3b60358d4c4b5ec7fce82e74d602e43df757c01acfe83785	common_voice_en_19970459.mp3	2ae638120b7fd0486b30da44c41db47dc6da4e1230fd385b64b320bf9621f79d	Local branches throughout Slovakia were primarily engaged in public education and cultural activities.		2	0					en	
06c0f7ae57d61d573a5200e2f388d0e7d5909d760f60674b4f82730176f59eb81c98aa3efdf6d5ad789319d3c636a14c5a338875f7a43b989d02d69de5c3c6ef	common_voice_en_23432310.mp3	6bb4ca54be828baaa9747f2a3fb8e33f13faff7b0205bd8c9fa2d72edbcbeb27	Its major industry has been slate mining.		2	0					en	
06c263d796a209a9bc0c50427354fec20fa421b2e296c2eb73d72d1d5c2f810782dc4bf807efd214b6cdb13bf29beae2ac563278472f034d414218874a3f786a	common_voice_en_40099555.mp3	e90d78e964d52c7e2af39b5bddfddad33638448ef0171bd5143c31a1fc9a4945	It's been quite a wonderful ride.		2	0					en	
06d43faf205a86ad3c0fb6bd0ef20460009f0a8eb48faa9dcba9cb1ff8f1a303eae054a9cbfe02019b877adea5c0e315e73c1c552c8f1fd16644d0e3eb46805d	common_voice_en_20971256.mp3	4727a713ef663561aca0a01babf03e196e2c02e6c5ea249ab445b0695fe71790	Today, Signature Flight Support services private aircraft in this area.		2	1					en	
06d5423c961d6520279d4baf1be67cfccef373e1dc180a8f4bac0a6690e22f142846298e2d842aff3d13935bc7b2b55cdbc7fb9df23951075b86057ed4080ed1	common_voice_en_37817835.mp3	d10f1c673dee8632e9219a54e335e1192bc44d3523b9495b3d3d6f7438eba4a8	Amsterdam: Mathematical Centre Tracts.		2	1					en	
06de19afbe0252d83412cd907d4f202157cd9378ea4667e50bf026394c74d9538a47433a344b52256a9684bf22d5aa0bb6f74a7f12676d67a0f1617fe610f5f3	common_voice_en_23622461.mp3	6e84a7321251343db1063030bc91a5831a882b6c8915a919576e5168c345167b	This process is intense and often lengthy.		2	0					en	
06e895fa6a85d04034e8bbc657e900903daad2f01a18d54b8f6b924c12e9e051f82cd8d3bf649dd0726261575a65549321e3ed33306d7a2c27466e1304915b3f	common_voice_en_19670349.mp3	1de4f020614a85c3ccc3043eec14340c17655a5acadab783679bb461eda092a4	The line appears today on the Tube Map as an orange stripe.		2	1					en	
06fa176bad1d6db65d4936442c692279cad1f81a41c4e975ed86cbdba869a5f519f8e5416bca664ad72be72c1324dfce7cd5593c7195dcf4da235e8e037a7b8f	common_voice_en_17388274.mp3	b680910b0e11bdf3112fcb1036e5e0d226b5b8de2f56ca568bb8607c26df060d	Hey, looks like you made a new friend.		2	0					en	
06fa8c48823805b83c176358042e2666689d9e9bf57f716d45bf50e3dc78e2ee8d274383b5804268d389133e13a1ace0b0a1c1ec32cfc4f02757630e55e8d2f8	common_voice_en_39028031.mp3	e08b54d8deaf545e8bc936e646e0a9f688fbb00b2985ab07192625df4083649d	Many fled from his grasp.		2	0					en	
06ff1f899b76d658c55d891bbb3c801b327f9fb1558a7376772b8aa83af939a509286db1a3498a5cd2f093f2740277f7494c06cebe683ee32076a63474947f14	common_voice_en_148006.mp3	cd30373070247cde5e822a381153c4d4271576f9a837d84840b1fb7785658a59	What kind of a proof is that?		3	0					en	
07095e05076347dfd8d37b333da9fc6fcb936dd019ee8bfc4aff101b7089fea250326746aa617e4c95670991ac43cfabb976fd91b10f1bb20bd0b3b9eae0f0b4	common_voice_en_37021060.mp3	ccdb919b2b16bb5ff42834bfc0b5dc6e7f3249781fba0d675673cd429fd4c0db	More recent popular titles include "Prime Suspect," "The Forsyte Saga," "Sherlock," and "Downton Abbey".		2	1			India and South Asia (India, Pakistan, Sri Lanka)		en	
07176f3e9ffc75ee0873da1afe69193ea117abc12e47c94a8b624bab661997c5a062dda0ad8a9f0a0df90774a15e036579be9a4f89b1476629cbc466c0ddcceb	common_voice_en_18954059.mp3	0a62e52911578578a4c63864ec80af300c8c896a7b6dc275ea352bbf3dd6a14f	That application was rejected.		2	1					en	
071dd2d01c3f6fe19899a099388720bb8087558a2ceeff2a026930d1ddf459f8be1d69240f08edef8e0e4fde03dc8d768e9f8cd0a5d03556a077322f9521f1fc	common_voice_en_496804.mp3	733e9ba389b38865d8f3fb3acf2ac121a4aa4bfb544cbef0d720c565b2698c07	They had a lot to divulge.		2	1					en	
0728979728285daf38492c1970f67eb0f1d6d4797da79c284a8695f9a21d4e6bca2ad4d31a70351ca46c2e56e6cbd79d0c5496abc9d846705f39c9882379c3a3	common_voice_en_17384858.mp3	15671c36530d3c1db64d015b14765361a278f894a723483ff1e309a726496a7d	In surprise finish, the final score was seven to five.		2	0					en	
074b11e191aabaf50025d471fd01c7dcaf719ab46494bf473b825580966ba27d475b1071af44790a704cd26bb74f3d30f08fc7087b6a3f0b4d6d60a5ecab3494	common_voice_en_188461.mp3	7b2d01a260724d53268ba952120bbac39d4a7c014626342c0eaa4431f1a6d9af	Every day was there to be lived or to mark one's departure from this world.		3	2					en	
0761f646fc2022045b5367a20c4c4333e5937ec98c87c843b01b898577121207feb5df3c2d72fe7634571bfa6f78616fec785a3bd507b2cb74f120ab7314b58a	common_voice_en_31273381.mp3	44a75394525ee6b4c284f4b9723de759a2ad3990aaba6565fc986b288299ce71	He also spent time in Paris and London.		2	0					en	
076f12dbf871a03df650a96ed72393097863abb7989a785dd14078f6b2afcd4c61316713a9814dab2ac148a907a4bcc488c8a80faeb46ada8cfddc0acc4175bf	common_voice_en_25899258.mp3	012e8e69b2164257394ab5441553b16032f6e519cd993b1471dc94f70888e2a6	Let's go to Orba.		2	0					en	
077047af213dec5d7c87f1ff21431edab5c4aecc40c4df1d5685da41e90f22369939c5219583155198dfe8fc9caf720ef11078d7b92af287bba99181e974bd74	common_voice_en_18330830.mp3	14b3700c35ace7cdc2abfed88eaaaa2f2b8cc64bf5ef0d5621905949088809a6	Potato crisps are thinly sliced fried potatoes, eaten as a snack		2	1					en	
077cb744a220ae3da94bc18a954599822cc93da63460883cc0efa64f6d13275c109483219bdf0626ca364acbe51266cc8791dac46145596e54b903c035b5305e	common_voice_en_27673036.mp3	b1f78abab732c04da0c2a421e3dff4deeb77c7485d9335106bcc573b42c24703	The movie "White Christmas" also starred Bing Crosby and Danny Kaye.		2	0					en	
07817cb4249ba6397cdc3a252c1be705c786532d7d4b10881a26d674c33bcd16afc42b75b893826ecb5be2ac6b72cde0de1b3f62fe1975dab9ffa289964fbfd6	common_voice_en_23817648.mp3	75c00d3b80e51fe92bf08a93348e338388c1f79244932feab509f0aa66189d81	The staircase survives in The Swan Hotel in Bedford.		2	0					en	
0792ac043451ce49fe4255b1f518ac74d4eaf8475fd133a6600c6d227cc06405cb14aa32a42813f3e2e61315ea127aa86e124465413651bf39d7a050fe29a3b0	common_voice_en_18580493.mp3	091a97420faa1dbc7cc1b98a9ccc77fef57608c662910fc5d2d206a2b30fecee	We are giving them no rest.		2	0					en	
0795b900b2f1728573e1d69f755dda6fc1c5a5fb61f1a26142954c5ccb4d677e1385093801198c31d58b2f4aed996f28277a9aa58935e90ea025af00f3d1ead5	common_voice_en_33211536.mp3	a7e8fc44a521f972cf1100451bfe5893c6f68059e3f9d12c3d1b1b471f72af22	This argument is ancient and musty and in respects an economic fallacy.		2	0	twenties	male_masculine			en	
07a3550eb85d2640f3cc167535baa83a8043f89bb95f9ad300e5fd21a71f94a5e53828db6714d67edfdbcef48a08a048f493ac03ff2ac6e98c287b637115fee9	common_voice_en_37329538.mp3	ce9dfc639ec36a6fd7f1b3b81d448deaa3fa47aa618afd6168cf12193a455309	Subsequently, an anterior approach was introduced.		2	0			India and South Asia (India, Pakistan, Sri Lanka)		en	
07a5497ee0e2548c2303c2871175ec03f719c60cf545690315b7f9b4a992cea5364886dd6fd6e2c7d483a7194fa697bebfd4fa46fa9b001aa4eb89ccaa4c4bd9	common_voice_en_36753024.mp3	cb3da3082df036af3c00cc62a34ee6bad35cc9d03abcc6ea5dd5332153a11f95	The amenability property has a large number of equivalent formulations.		2	0			United States English		en	
07a851ed6d3225a0d28796bf2583a4c3561bd9ec0a28d68a12736ca3f4f57e567ec6e652fcd4a50a355b7716f0a12b1da2201d3dd75b1ceb57083912e5c50636	common_voice_en_28841471.mp3	bdee2e2244b63172bcb344e2f7c0d1ff9b1e9ee4c3ecd317ec0700f5385d5c49	Double seaming uses rollers to shape the can, lid and the final double seam.		2	1			United States English		en	
07b704c79194a3d53cf2719f9e31ecfca87aaf5ed8e0f2e02f24d325397696c48bf29ca3ea07a5f4c5c16f709d39d158c7281dd8d1310ae062259dc498d69832	common_voice_en_38057058.mp3	d5454cb89382d41db8bb08152e7e5f91d84cc7be9c9e215266b01ceeef4c65e7	Semiconductor chips do not usually exhibit "shmoo" shape plots.		2	0			United States English		en	
07b79107c59eecfd722bd8294d29880519a1ce1e83d792cf362d48bb4e90f72f270f2e1cbf48611933d3bcb396eaf346e213ec810914d21fd3fd191924808621	common_voice_en_78672.mp3	878bb19c5b5e36c27171e6053bdb44c28c92315cbb39a3991eff69ef04d26ec8	Throughout the entire day we will be on the lookout for our enemies.		4	3					en	
07bdc8b15eb0fc20585471082cafb03a9aa820aae2fb7d76dfcef88fe2dfdb16eb3bf883f4dfe4d62ae49e158e6771ab1da1436e7825717b8992db8e0088f744	common_voice_en_31883813.mp3	5b8a4a0dd8f7446148dea8348122b371ad74140c4cb3b362cbfbd1b8bbd1317f	Since that time he has lived in London.		2	0					en	
07c6e9ca0b2b523f73c414ae76226a976fe37e70985a3647d495d48275595ce17d19c1bbddda21f129b5bbaa18e09063f55cf5f8be76a3ad394c75ac15585879	common_voice_en_18397972.mp3	3bf2545eebf8a93f2ff988b22553e7e8f1d659cf64d2009c9d9ff58fc4c321d6	I am going to Germany tomorrow.		2	0					en	
07da5b8934c464be7a9a3b3972df5c0853c3c3553edc95df7ac9a6dbbab8dbe833a7dd5c7d03b9a5869c1bfbb3f89328135e44531ef92931a1dd539dfbd1f1d8	common_voice_en_27167009.mp3	a3ebac4f008d018637f4b9106b7eb94cf041bd61303a46efb5c191a4caf38e9c	The village's topography is mostly flat.		2	0					en	
07df65e4465dbe1499668503f5f4446042b86e0403ede1defe56196a7cd4ba6893af79881a15b481384338c24e5e9dc5f3ab0f1ab8e9c5416cc1ecd6f910c58b	common_voice_en_534327.mp3	f041dc67bdff91271c4c7dc1af2ae12fc46256d7dfb3031f63c5175f856dba19	Plastic surgery has become more popular.		2	0	fourties	female_feminine	United States English		en	
07e47a2008d5ef7cfe689f7f4316108afee96d853a209af635be1589115dc010222441960ed562171b1ff2478d0c24b69519346cfd492424be05f3c6188eb835	common_voice_en_35271949.mp3	c62cca48501c4fc88a5e58e09447c7f9102898b494cfe5bb897c0ec9c3f644f2	The district is represented by Republican Mike Johnson.		2	0					en	
07ed55d712d8e9783cdf1c248ff091d3c1354c127c92100482438c63da20261d42af43adb7afeb1690d4089c1ec42fbb24838814b578390b1dd1b64af8c342db	common_voice_en_22933180.mp3	667019c5923fdca66b09bfe46a5df6e706b18d510868448f7c69181461254df9	These original parts of the hospital are now administrative and social accommodation.		2	1					en	
07f0558d60c1ae7520547d187b88795ae7c5aab786248a8a9e8e5dba4b634ec7f52054ab15ad7335f8bdad1295d899f645078e31ed72f362224913f0489d4d96	common_voice_en_22815192.mp3	6573fc549bed95c929b3b753ad4d0c707c684ebb3a66916aa545be37bf068bf6	She wanted to do penance.		2	1					en	
07f2f454207d4e223a350e6e01b0e914bb6220d707b63978d4573dbb4cf3332518aa68ffe226885a33d579dd4f1516a71ff988bd0a6bba75f2a3955957132c3f	common_voice_en_19087733.mp3	0e3e60231d55528c73aa4fb87d62b2458cf517630ea60a4db9c90c78044bcc82	With no weapons, the only attack option open to him was aerial ramming.		2	0					en	
07f450841397721a2cf6764e958eaaf42882a44040e4f819a1c604d988e51746a407436875152abe8da4fad321f21dcf8d0e6b0b048d16d61a434fbad4dc872b	common_voice_en_25167293.mp3	8c1d59b572084627a3490666109a61980da2041160db551047b579d31d134a63	It was in Sixpenny Hundred and the lord and tenant-in-chief was Shaftesbury Abbey.		2	0					en	
0803d47e52253cb43e497e26ad834fa2e195e85054ed7f1746528ed0047001b43535f886c98ca9668833f1a693eb95afcca936fe2ab38b7fe62b68ece64aba9b	common_voice_en_18108010.mp3	ffbe1f085124f1ca6486c3cb3d60445e916255c4b89adb459087c601231c9ead	The sandwich comes with ham, cheese, tomatoes, mayonnaise, pickles.		3	0	twenties	male_masculine	England English		en	
